logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000151461.19 0.0429253983310156 3.04864863197368 0.482049870396597 0.629932784087335 0.654217647717575 -7.96042208637649 UPF2
ENSG00000074582.12 -0.0490606869560448 4.61342742319069 -0.482033398249554 0.629944479011698 0.654217647717575 -7.96043002848617 BCS1L
ENSG00000106066.13 0.0589383897475622 3.228278337958 0.481266187887717 0.630489338345256 0.654738928281612 -7.96079959193318 CPVL
ENSG00000138867.16 0.0498770115894889 5.46486654847955 0.480908731245824 0.630743191842053 0.654957960081037 -7.96097164966232 GUCD1
ENSG00000113319.11 -0.0505699587126283 0.451072263604463 -0.480595863545679 0.630965460287939 0.655144166668425 -7.96112209684203 RASGRF2
ENSG00000145337.4 -0.0497341093612125 4.84942552605725 -0.479397740793169 0.631816943678823 0.655983630015684 -7.9616973275963 PYURF
ENSG00000111087.9 -0.0552320700677612 0.329138959909789 -0.475277176503875 0.634749084532038 0.658983073671991 -7.9636646989705 GLI1
ENSG00000163738.18 0.0421080502554765 2.24421207548667 0.475001717641416 0.634945303176298 0.659141925822009 -7.96379561215189 MTHFD2L
ENSG00000167157.10 0.0619829658321792 -0.136801247598213 0.47357921764459 0.635959006818924 0.660149336487663 -7.96447045515322 PRRX2
ENSG00000198496.10 -0.0448941283922093 1.67833095706232 -0.471134531278268 0.637702738970095 0.661914355513968 -7.96562550490669 NBR2
ENSG00000130159.13 0.0475091714274862 4.95920798767853 0.469722365091631 0.638710918220515 0.662915706725674 -7.96628999406946 ECSIT
ENSG00000104885.17 0.0430804802296381 2.78331844036412 0.469128302370136 0.639135234053753 0.663310973228791 -7.96656893225516 DOT1L
ENSG00000106031.7 0.0772745381089193 2.33092741480018 0.467255929866869 0.640475700524701 0.664656925952674 -7.96744356103812 HOXA13
ENSG00000253210.1 -0.0446920700523856 0.349687987543207 -0.466590485898473 0.640949229361177 0.665103087810677 -7.96775657465454 RP11-809O17.1
ENSG00000266094.6 0.0518239378280287 1.63631889793586 0.46648094961563 0.641027572855039 0.665139139158184 -7.96780769030057 RASSF5
ENSG00000204472.12 -0.0560282368871219 3.93360198754615 -0.466396867512107 0.641087713508341 0.665156299365418 -7.96784691949174 AIF1
ENSG00000196152.10 -0.0368498288968745 0.827023281888998 -0.466233738775302 0.641204399873649 0.665232121876531 -7.96792300837925 ZNF79
ENSG00000109756.8 0.0452537326402029 3.54816891983138 0.465441209029202 0.641771424652574 0.665775116156071 -7.96829229313879 RAPGEF2
ENSG00000155729.12 -0.0397191193662789 2.55457955270789 -0.465190196146144 0.641951058476135 0.665916183670164 -7.9684091234238 KCTD18
ENSG00000268205.1 -0.044241336849709 2.34003667172221 -0.464738257052177 0.642274535245616 0.66620643470265 -7.96861931310202 CTC-444N24.11
ENSG00000197601.12 0.0440874889036649 3.81400869307765 0.462895158803066 0.643594442272882 0.667530134407997 -7.96947439462465 FAR1
ENSG00000165233.17 0.0465454608616485 4.91731274328983 0.461658372969139 0.644480780412471 0.668403991106958 -7.9700462815511 C9orf89
ENSG00000169957.9 0.0463049841747791 4.7225881339859 0.461329200483077 0.644716766138198 0.668603281267043 -7.9701982325186 ZNF768
ENSG00000198815.8 0.0406371231171057 3.41868291398488 0.459953988677158 0.645703051578894 0.66958058947971 -7.97083187947303 FOXJ3
ENSG00000241878.9 -0.0430955622076108 4.00818646277075 -0.458265082134651 0.646915169830126 0.670791932827527 -7.97160747890384 PISD
ENSG00000213742.6 0.045956442222895 0.506725942296027 0.458119277933824 0.647019856744499 0.670854884431274 -7.97167430311235 ZNF337-AS1
ENSG00000164342.12 0.0537427992019828 0.937290888822671 0.4579300958584 0.647155699258935 0.670950128598277 -7.97176097636372 TLR3
ENSG00000131378.13 -0.0484796743033726 2.86855958792955 -0.457659950263334 0.647349698193262 0.671105650420538 -7.97188468081131 RFTN1
ENSG00000131797.12 0.0434500637984843 2.176252645641 0.454854468957529 0.649365808658031 0.673150000752804 -7.97316504764174 CLUHP3
ENSG00000157693.14 0.0396024339230094 2.19216691839124 0.453460113536354 0.650368797649887 0.674143915753824 -7.97379847724322 C9orf91
ENSG00000071537.13 0.042588423840686 3.73751690489221 0.452424910177932 0.651113851964891 0.674870350028836 -7.97426749368529 SEL1L
ENSG00000055147.17 -0.0384562640538997 2.39293462795604 -0.451057124237874 0.652098807686658 0.675845323137439 -7.97488554950263 FAM114A2
ENSG00000152078.9 0.0533539623343986 1.69769493714599 0.450212358679856 0.652707435543809 0.676430158235109 -7.97526633603062 TMEM56
ENSG00000277782.1 -0.0487032901405179 0.433614550425218 -0.449823208325821 0.652987884530007 0.676674830412693 -7.97544150944021 RP11-775C24.5
ENSG00000138641.15 -0.0252610124579915 4.70830187985851 -0.448872527320674 0.653673218472897 0.677301081448773 -7.97586881543107 HERC3
ENSG00000117479.12 0.0457595441201026 2.41258844568383 0.448861720083499 0.653681010958393 0.677301081448773 -7.97587366780486 SLC19A2
ENSG00000175970.8 -0.0401334106489513 3.1452634529607 -0.447386910990494 0.654744766796408 0.678357200317794 -7.97653475162787 UNC119B
ENSG00000167842.15 -0.0386838357804025 2.79136086103675 -0.445137246036838 0.656368766955369 0.679993585052914 -7.97753897691558 MIS12
ENSG00000171130.17 -0.0487243594947402 3.83980470190052 -0.444691042803304 0.656691068344463 0.680281288034414 -7.9777375557954 ATP6V0E2
ENSG00000166435.15 -0.0421411833551495 1.67685454947346 -0.443351716548127 0.657658874469631 0.681237599649231 -7.97833241601255 XRRA1
ENSG00000159335.15 -0.0614713771151258 8.15956580223477 -0.44227837112796 0.658434896582609 0.681995134938057 -7.9788078467439 PTMS
ENSG00000123143.12 -0.051015663380789 4.95024534578667 -0.441448043616887 0.659035471378916 0.682570854496936 -7.97917484432983 PKN1
ENSG00000118096.7 -0.0421357179478079 3.14492006711105 -0.440296930007931 0.659868434923003 0.683387167328609 -7.97968248651996 IFT46
ENSG00000254531.1 0.0419250178762693 2.48325565671315 0.440018899358095 0.660069685611814 0.683515441791689 -7.97980489968738 FLJ20021
ENSG00000213639.9 0.0467322008279165 5.75515909684183 0.440002016690342 0.660081906815809 0.683515441791689 -7.97981233041089 PPP1CB
ENSG00000147408.14 0.0476992083307852 1.32091285755034 0.439521439005463 0.660429830580178 0.683829299226269 -7.98002373198139 CSGALNACT1
ENSG00000213347.10 -0.0435312489713988 2.98857698540254 -0.438818734561041 0.66093869987748 0.68430975068759 -7.98033242938532 MXD3
ENSG00000244528.1 0.178913356956124 -3.23292479134424 0.438593153764773 0.661102089424409 0.684432465162494 -7.98043142214749 SEPT14P2
ENSG00000256514.1 -0.0870576156738183 3.5550467309579 -0.437721141490171 0.661736520793899 0.685042794836518 -7.98081116403548 AP003419.11
ENSG00000104517.12 -0.044784485278738 4.8941305735813 -0.437195140079764 0.662115040002606 0.685388134304116 -7.98104378499865 UBR5
ENSG00000125848.9 0.0576131381429517 -0.173153192392088 0.43662471585774 0.66252852714797 0.685769621498323 -7.98129308295692 FLRT3
ENSG00000141458.12 0.0412273571570267 3.73059003734283 0.43378459123285 0.664588799715951 0.687855494922778 -7.9825294880069 NPC1
ENSG00000123815.11 0.0408845148546626 4.01265707991283 0.433080749872791 0.665099771395322 0.688337653503097 -7.98283464779197 ADCK4
ENSG00000177464.4 -0.0461666875720459 0.794362595346567 -0.432842958859037 0.665272437137113 0.688469644428917 -7.98293763332445 GPR4
ENSG00000124370.10 -0.0396937417922563 3.40045754556146 -0.432597871465084 0.665450419577332 0.688607119159693 -7.98304371970787 MCEE
ENSG00000197324.8 -0.0495459094006838 6.06036308661706 -0.432244222744393 0.665707272542601 0.688826184808884 -7.98319669115451 LRP10
ENSG00000204498.10 0.0411166478694698 3.72405813180009 0.432070021723663 0.665833808163571 0.688910386837716 -7.98327199618376 NFKBIL1
ENSG00000104133.14 -0.0416092369687089 4.39202347205473 -0.429613568165052 0.66761913351768 0.69071074139113 -7.98433066166619 SPG11
ENSG00000160633.12 0.0440396126341165 5.50777034628202 0.429403882768057 0.667771618280686 0.690821649048682 -7.9844207509872 SAFB
ENSG00000170175.10 0.0396250077282914 2.0246553866499 0.428308739141648 0.668568238055695 0.691598865636375 -7.98489055464766 CHRNB1
ENSG00000176915.14 0.0409289422765902 4.25889099617424 0.426405953482319 0.669953235209779 0.692984581172036 -7.98570397570695 ANKLE2
ENSG00000176024.16 -0.0366899513941119 1.21325887700338 -0.425994703449151 0.670252723418841 0.693227586822292 -7.98587930511053 ZNF613
ENSG00000143553.10 -0.0416122532273109 4.54281150145448 -0.425958556059721 0.670279049860951 0.693227586822292 -7.98589470784643 SNAPIN
ENSG00000167522.14 -0.0410282351191027 4.52800090409709 -0.425801103837001 0.670393728348418 0.69329918825538 -7.98596178445241 ANKRD11
ENSG00000170322.14 0.0369552990858368 2.92489191932451 0.425631783711829 0.670517059274588 0.693379727442641 -7.98603388927485 NFRKB
ENSG00000120798.16 0.0411077510638265 3.95334549813762 0.424357282559731 0.671445677380134 0.694292944379716 -7.98657571458871 NR2C1
ENSG00000250479.8 0.053238391646655 7.3309966419529 0.42402889327328 0.671685027632051 0.694493364275921 -7.98671505873787 CHCHD10
ENSG00000107521.18 0.0421092360345341 4.9414005792497 0.423108178737546 0.672356278740341 0.69512364444105 -7.98710516706067 HPS1
ENSG00000067248.9 -0.0369751353377294 2.8816199952131 -0.423067773714587 0.672385742207285 0.69512364444105 -7.98712226732556 DHX29
ENSG00000167895.14 0.0495380116509703 1.70027802825508 0.422449584519803 0.672836590525927 0.695542602729079 -7.98738369461791 TMC8
ENSG00000205670.10 0.0580204394489647 1.60357406171278 0.421393271459998 0.673607834184084 0.696292689421209 -7.98782898423587 SMIM11
ENSG00000110330.8 0.0390941048849931 3.92787261101654 0.421297410257094 0.673677191242991 0.696317199838189 -7.98786992030135 BIRC2
ENSG00000278175.2 -0.0386304916565507 -0.14036965737367 -0.421042735430216 0.673863051511313 0.696462117263217 -7.98797721577529 GLIDR
ENSG00000123240.16 -0.0433528664220821 5.124340749512 -0.419926566643817 0.674677860524143 0.697257012553066 -7.98844669706112 OPTN
ENSG00000147130.14 0.0386634678718627 2.9237439354261 0.417568429210566 0.676400569725685 0.698990021078806 -7.98943447785137 ZMYM3
ENSG00000254505.8 -0.0445276264044532 5.93036605607618 -0.417229636215125 0.676648210704809 0.699198567655752 -7.98957593531089 CHMP4A
ENSG00000160294.10 -0.0401951131334428 4.56285407491005 -0.416907815554575 0.676883478206241 0.699394301004891 -7.98971019997351 MCM3AP
ENSG00000130035.6 0.0636012560201891 1.10625582380153 0.415890736505028 0.67762827381158 0.700087524940432 -7.990132918742 GALNT8
ENSG00000037637.10 -0.0365392214015254 2.85028172467704 -0.415825799934655 0.677674719102082 0.700087524940432 -7.9901608612054 FBXO42
ENSG00000186660.14 0.0386209996381854 4.06036191117649 0.415802082402663 0.677692066915461 0.700087524940432 -7.99017072648543 ZFP91
ENSG00000121289.17 0.0325100947974692 2.80193098095812 0.414077262020291 0.678954118169566 0.701343788778218 -7.99088665588424 CEP89
ENSG00000205436.7 0.0574027649527669 1.72378170556999 0.41242450169002 0.680165025758214 0.70254705585629 -7.99156923749885 EXOC3L4
ENSG00000145703.15 0.055084824348469 3.2458400602316 0.412176265891605 0.680346781625187 0.702687214197172 -7.99167168679284 IQGAP2
ENSG00000226179.5 -0.0561059918004923 0.127290768481699 -0.411625021127216 0.680749976604297 0.703056048547733 -7.99189939862043 LINC00685
ENSG00000197837.3 0.0479366175491662 -0.0275261029180125 0.409784936717783 0.682098725332677 0.70440130347617 -7.99265538054629 HIST4H4
ENSG00000153898.12 0.0749061821206012 1.22373566861018 0.409270099549566 0.682478390884323 0.704745674740429 -7.99286443918163 MCOLN2
ENSG00000104714.13 -0.0374583839734783 3.31698492118346 -0.406957569697344 0.684173118288234 0.706447875963654 -7.99381038145759 ERICH1
ENSG00000164068.15 0.0369291617691427 3.73659037250474 0.406218200485334 0.684715976380458 0.706960556323782 -7.99411110106474 RNF123
ENSG00000171634.16 -0.0389118347382844 4.127159106529 -0.406112520509932 0.684793581850092 0.706992832371627 -7.99415403906013 BPTF
ENSG00000164898.12 0.0411604643887391 3.98193102582735 0.404643487259709 0.68587270286693 0.708059016189687 -7.99474975388934 C7orf55
ENSG00000100271.16 0.0354991897068628 1.41468352274207 0.403274117049185 0.686879192124752 0.709050079568486 -7.99530311078369 TTLL1
ENSG00000130529.15 -0.0566834814088928 5.05255361236264 -0.4014961695197 0.688187303748279 0.710352345806888 -7.99601835436563 TRPM4
ENSG00000161929.14 0.0510788631816022 -0.370495173589599 0.400683513736779 0.688784811103088 0.710920994139216 -7.99634483442951 SCIMP
ENSG00000119326.14 -0.0454540603628706 3.68414073767964 -0.400232634962254 0.689116675275504 0.711215403648455 -7.99652545453949 CTNNAL1
ENSG00000264575.1 -0.0468153600671816 0.93322178730018 -0.400056359604627 0.68924643704839 0.711301203975997 -7.99659601442671 LINC00526
ENSG00000265479.5 0.0354761290055261 1.78067678193744 0.399434629298744 0.689704185192184 0.711707266055167 -7.99684463396328 DTX2P1-UPK3BP1-PMS2P11
ENSG00000147457.13 -0.0383817498038423 4.04271887486426 -0.399395202802828 0.689733216739403 0.711707266055167 -7.99686038692708 CHMP7
ENSG00000143748.17 -0.036696565551066 3.30428624776615 -0.398471920669607 0.690413202745597 0.71236073100332 -7.99722884245555 NVL
ENSG00000160055.19 0.0366713643139067 3.24782495115582 0.398351645727731 0.690501802225097 0.71239602356003 -7.99727677800168 TMEM234
ENSG00000121691.4 0.0427880001462082 5.30091120435673 0.398298698995175 0.69054080631807 0.71239602356003 -7.99729787532276 CAT
ENSG00000155876.5 0.0406136429538773 5.33482727221241 0.397699890110656 0.690981986171825 0.712802961796808 -7.99753628347782 RRAGA
ENSG00000183778.17 -0.0845690486492242 0.253317388318119 -0.395240478380591 0.692797136767998 0.714627109432403 -7.9985099603001 B3GALT5
ENSG00000170653.18 0.0355630700344283 3.60388099518941 0.393623135691518 0.693988375060682 0.715807482187336 -7.99914986222459 ATF7
ENSG00000111011.17 -0.039502606337849 5.32910245554052 -0.393538106958906 0.694051130829784 0.715823811832084 -7.99918333967077 RSRC2
ENSG00000225523.2 0.182819709686221 -2.87109665434735 0.392846243105148 0.694562970044899 0.716303279342546 -7.99945451223084 IGKV6D-21
ENSG00000141376.20 -0.0359846780507818 2.52127952717346 -0.391381753602383 0.695643337153011 0.71736896561003 -8.00002992111962 BCAS3
ENSG00000133321.10 -0.0542896607751606 4.88313055424596 -0.390818420047185 0.696059936878883 0.717750056582895 -8.00024996026291 RARRES3
ENSG00000188242.4 0.0627393049559704 4.67217466965573 0.390042020896842 0.696634746966819 0.71829422541256 -8.00055228811132 PP7080
ENSG00000205763.13 -0.0389791821227541 2.30263713797685 -0.389481417943897 0.697047621392883 0.718671361472589 -8.00077213627883 RP9P
ENSG00000110395.4 -0.0325491010606951 1.48636478371761 -0.389352138947686 0.697143192101081 0.718721321585591 -8.00082249767006 CBL
ENSG00000243927.5 0.0408732643039942 5.26912675912941 0.38870542737538 0.69762135197718 0.719165679443971 -8.00107417706232 MRPS6
ENSG00000007541.14 -0.0373348015722192 3.99425447414197 -0.387901428768988 0.698215973174414 0.719687780331651 -8.00138648439924 PIGQ
ENSG00000100888.12 0.0360686812178685 3.93648954188834 0.387889357954627 0.698224901921794 0.719687780331651 -8.00139116829336 CHD8
ENSG00000127481.14 -0.0423125669407254 5.95069625399612 -0.387829277882415 0.698269343604639 0.719687780331651 -8.00141447927557 UBR4
ENSG00000186566.11 0.0354027932101726 3.0926781701387 0.387344750433665 0.698627790104002 0.720008575735478 -8.00160234330848 GPATCH8
ENSG00000244459.2 0.0419526707973852 0.158732389933247 0.387120505845798 0.698793705861671 0.720130918254394 -8.00168920937089 RP11-1398P2.1
ENSG00000161904.11 0.0379616827461193 4.9076065302193 0.386434253731506 0.699301544767091 0.720605583992297 -8.0019547318044 LEMD2
ENSG00000122122.9 -0.0477189412775154 1.63725125286781 -0.385820882795157 0.69975556444055 0.721024730532968 -8.00219165675399 SASH3
ENSG00000204852.15 -0.0396941521844325 3.37873099827997 -0.385141099629534 0.700258868414897 0.721494599329276 -8.00245379506627 TCTN1
ENSG00000203965.12 0.0332427993195281 1.04917926657936 0.383197880430454 0.701698333618403 0.722928890345697 -8.0032005918946 EFCAB7
ENSG00000259456.3 -0.0348902583079417 0.186499421358826 -0.382724055920448 0.702049488358635 0.723241825021001 -8.00338211439118 ADNP-AS1
ENSG00000100292.16 0.050499549965203 3.62582672806264 0.381600527997654 0.702882855482006 0.724051452520629 -8.00381126060863 HMOX1
ENSG00000138606.19 0.0467665399447879 2.50710648626217 0.378690001093734 0.705041846513312 0.726201015336188 -8.00491837631095 SHF
ENSG00000167232.13 -0.0365302160364598 3.09915028153297 -0.378658949531535 0.705064781261506 0.726201015336188 -8.00493023458898 ZNF91
ENSG00000264577.1 0.0373604007869469 0.334457143655008 0.378184194514985 0.70541723495868 0.726514982399046 -8.00510995863221 AC010761.8
ENSG00000115232.13 0.0435021928463669 0.789725873781925 0.377010170875921 0.706289091134133 0.727363807820914 -8.00555343117464 ITGA4
ENSG00000074964.16 0.0393863807393542 4.67388147353552 0.375338068466474 0.707531498708824 0.728594101039767 -8.00618266730518 ARHGEF10L
ENSG00000135472.8 0.0499901768281192 1.5088159009949 0.374794961440264 0.707935497140123 0.728960918587416 -8.00638620651188 FAIM2
ENSG00000077549.17 0.0428181695018717 7.41414352088141 0.374388473095468 0.708237416129081 0.729222582549213 -8.00653876896951 CAPZB
ENSG00000083457.11 0.0360511657234204 4.1498474953382 0.374175955181041 0.708395433749435 0.729336056006454 -8.0066183404706 ITGAE
ENSG00000167548.14 0.0357700069227369 3.84237003914897 0.373607324283774 0.70881830091023 0.729722174408527 -8.0068310266251 KMT2D
